Driver,DriverNumber,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,Stint,FreshTyre,Position,IsAccurate,TrackStatus,IsPersonalBest
ALO,14,8.0,0 days 00:01:20.619000,0 days 00:00:23.062000,0 days 00:00:26.002000,0 days 00:00:31.555000,229.0,270.0,276.0,319.0,SOFT,8.0,1.0,True,13.0,True,1,False
ALO,14,9.0,0 days 00:01:19.708000,0 days 00:00:23.368000,0 days 00:00:25.382000,0 days 00:00:30.958000,232.0,271.0,270.0,317.0,SOFT,9.0,1.0,True,14.0,True,1,True
ALO,14,10.0,0 days 00:01:19.635000,0 days 00:00:22.795000,0 days 00:00:25.491000,0 days 00:00:31.349000,230.0,266.0,266.0,300.0,SOFT,10.0,1.0,True,14.0,True,1,True
ALO,14,11.0,0 days 00:01:19.737000,0 days 00:00:22.837000,0 days 00:00:25.436000,0 days 00:00:31.464000,228.0,264.0,265.0,299.0,SOFT,11.0,1.0,True,14.0,True,1,False
ALO,14,12.0,0 days 00:01:20.134000,0 days 00:00:22.698000,0 days 00:00:25.486000,0 days 00:00:31.950000,228.0,264.0,270.0,298.0,SOFT,12.0,1.0,True,12.0,True,12,False
ALO,14,13.0,0 days 00:01:20.602000,0 days 00:00:22.744000,0 days 00:00:25.391000,0 days 00:00:32.467000,231.0,266.0,271.0,294.0,SOFT,13.0,1.0,True,12.0,True,2,False
ALO,14,14.0,0 days 00:01:19.699000,0 days 00:00:22.725000,0 days 00:00:25.222000,0 days 00:00:31.752000,232.0,270.0,262.0,297.0,SOFT,14.0,1.0,True,12.0,True,21,False
ALO,14,15.0,0 days 00:01:20.224000,0 days 00:00:22.883000,0 days 00:00:25.856000,0 days 00:00:31.485000,227.0,269.0,279.0,322.0,SOFT,15.0,1.0,True,12.0,True,1,False
ALO,14,16.0,0 days 00:01:20.409000,0 days 00:00:23.006000,0 days 00:00:25.511000,0 days 00:00:31.892000,227.0,266.0,263.0,309.0,SOFT,16.0,1.0,True,12.0,True,1,False
ALO,14,17.0,0 days 00:01:20.790000,0 days 00:00:23.037000,0 days 00:00:25.699000,0 days 00:00:32.054000,228.0,264.0,274.0,296.0,SOFT,17.0,1.0,True,13.0,True,1,False
ALO,14,18.0,0 days 00:01:20.341000,0 days 00:00:23.483000,0 days 00:00:25.458000,0 days 00:00:31.400000,232.0,270.0,272.0,312.0,SOFT,18.0,1.0,True,14.0,True,12,False
ALO,14,19.0,0 days 00:01:21.994000,0 days 00:00:22.971000,0 days 00:00:27.277000,0 days 00:00:31.746000,231.0,267.0,273.0,303.0,SOFT,19.0,1.0,True,14.0,True,1,False
ALO,14,20.0,0 days 00:01:37.254000,0 days 00:00:22.975000,0 days 00:00:25.307000,0 days 00:00:48.972000,234.0,270.0,,297.0,SOFT,20.0,1.0,True,15.0,False,1,False
ALO,14,21.0,0 days 00:01:24.220000,0 days 00:00:25.741000,0 days 00:00:26.958000,0 days 00:00:31.521000,229.0,271.0,273.0,307.0,SOFT,1.0,2.0,True,17.0,False,1,False
ALO,14,22.0,0 days 00:01:20.426000,0 days 00:00:22.883000,0 days 00:00:25.451000,0 days 00:00:32.092000,232.0,271.0,264.0,300.0,SOFT,2.0,2.0,True,17.0,True,1,False
ALO,14,23.0,0 days 00:01:20.864000,0 days 00:00:23.055000,0 days 00:00:25.585000,0 days 00:00:32.224000,232.0,269.0,266.0,297.0,SOFT,3.0,2.0,True,17.0,True,1,False
ALO,14,24.0,,0 days 00:00:23.178000,0 days 00:00:25.951000,,232.0,269.0,,309.0,SOFT,4.0,2.0,True,17.0,False,1,False
LEC,16,1.0,0 days 00:01:30.453000,,0 days 00:00:26.992000,0 days 00:00:32.102000,213.0,292.0,292.0,317.0,SOFT,5.0,1.0,False,6.0,False,1,False
LEC,16,2.0,0 days 00:01:20.351000,0 days 00:00:23.603000,0 days 00:00:25.524000,0 days 00:00:31.224000,232.0,283.0,283.0,322.0,SOFT,6.0,1.0,False,5.0,True,1,True
LEC,16,3.0,0 days 00:01:19.524000,0 days 00:00:23.229000,0 days 00:00:25.361000,0 days 00:00:30.934000,231.0,283.0,290.0,327.0,SOFT,7.0,1.0,False,5.0,True,1,True
LEC,16,4.0,0 days 00:01:18.636000,0 days 00:00:22.874000,0 days 00:00:25.042000,0 days 00:00:30.720000,231.0,280.0,281.0,318.0,SOFT,8.0,1.0,False,5.0,True,1,True
LEC,16,5.0,0 days 00:01:17.808000,0 days 00:00:22.530000,0 days 00:00:24.653000,0 days 00:00:30.625000,234.0,278.0,277.0,310.0,SOFT,9.0,1.0,False,5.0,True,1,True
LEC,16,6.0,0 days 00:01:17.344000,0 days 00:00:22.241000,0 days 00:00:24.459000,0 days 00:00:30.644000,233.0,277.0,277.0,308.0,SOFT,10.0,1.0,False,5.0,True,1,True
LEC,16,7.0,0 days 00:01:17.190000,0 days 00:00:22.143000,0 days 00:00:24.461000,0 days 00:00:30.586000,233.0,275.0,276.0,308.0,SOFT,11.0,1.0,False,5.0,True,1,True
LEC,16,8.0,0 days 00:01:16.639000,0 days 00:00:21.944000,0 days 00:00:24.271000,0 days 00:00:30.424000,234.0,276.0,282.0,308.0,SOFT,12.0,1.0,False,5.0,True,1,True
LEC,16,9.0,0 days 00:01:16.479000,0 days 00:00:21.937000,0 days 00:00:24.202000,0 days 00:00:30.340000,233.0,278.0,280.0,312.0,SOFT,13.0,1.0,False,5.0,True,1,True
LEC,16,10.0,0 days 00:01:16.469000,0 days 00:00:21.959000,0 days 00:00:24.276000,0 days 00:00:30.234000,234.0,277.0,281.0,313.0,SOFT,14.0,1.0,False,5.0,True,1,True
LEC,16,11.0,0 days 00:01:16.227000,0 days 00:00:21.871000,0 days 00:00:24.139000,0 days 00:00:30.217000,236.0,279.0,279.0,313.0,SOFT,15.0,1.0,False,5.0,True,1,True
LEC,16,12.0,0 days 00:01:16.218000,0 days 00:00:21.854000,0 days 00:00:24.305000,0 days 00:00:30.059000,234.0,280.0,281.0,313.0,SOFT,16.0,1.0,False,5.0,True,1,True
LEC,16,13.0,0 days 00:01:16.829000,0 days 00:00:21.820000,0 days 00:00:24.180000,0 days 00:00:30.829000,236.0,276.0,279.0,310.0,SOFT,17.0,1.0,False,5.0,True,12,False
LEC,16,14.0,0 days 00:01:20.202000,0 days 00:00:21.799000,0 days 00:00:27.573000,0 days 00:00:30.830000,235.0,255.0,280.0,305.0,SOFT,18.0,1.0,False,5.0,True,21,False
LEC,16,15.0,0 days 00:01:16.757000,0 days 00:00:21.920000,0 days 00:00:24.362000,0 days 00:00:30.475000,234.0,275.0,273.0,305.0,SOFT,19.0,1.0,False,5.0,True,1,False
LEC,16,16.0,0 days 00:01:16.583000,0 days 00:00:21.850000,0 days 00:00:24.259000,0 days 00:00:30.474000,234.0,275.0,274.0,303.0,SOFT,20.0,1.0,False,5.0,True,1,False
LEC,16,17.0,0 days 00:01:16.553000,0 days 00:00:21.792000,0 days 00:00:24.530000,0 days 00:00:30.231000,236.0,275.0,275.0,305.0,SOFT,21.0,1.0,False,5.0,True,1,False
LEC,16,18.0,0 days 00:01:16.585000,0 days 00:00:21.749000,0 days 00:00:24.298000,0 days 00:00:30.538000,236.0,279.0,277.0,305.0,SOFT,22.0,1.0,False,5.0,True,1,False
LEC,16,19.0,0 days 00:01:16.350000,0 days 00:00:21.844000,0 days 00:00:24.263000,0 days 00:00:30.243000,235.0,276.0,277.0,305.0,SOFT,23.0,1.0,False,5.0,True,12,False
LEC,16,20.0,0 days 00:01:16.280000,0 days 00:00:21.742000,0 days 00:00:24.201000,0 days 00:00:30.337000,235.0,276.0,277.0,306.0,SOFT,24.0,1.0,False,5.0,True,1,False
LEC,16,21.0,0 days 00:01:16.264000,0 days 00:00:21.772000,0 days 00:00:24.191000,0 days 00:00:30.301000,234.0,278.0,279.0,306.0,SOFT,25.0,1.0,False,5.0,True,1,False
LEC,16,22.0,0 days 00:01:16.091000,0 days 00:00:21.694000,0 days 00:00:24.229000,0 days 00:00:30.168000,235.0,278.0,279.0,308.0,SOFT,26.0,1.0,False,5.0,True,1,True
LEC,16,23.0,0 days 00:01:16.279000,0 days 00:00:21.692000,0 days 00:00:24.465000,0 days 00:00:30.122000,236.0,280.0,281.0,309.0,SOFT,27.0,1.0,False,5.0,True,1,False
LEC,16,24.0,0 days 00:01:16.096000,0 days 00:00:21.786000,0 days 00:00:24.178000,0 days 00:00:30.132000,234.0,280.0,281.0,314.0,SOFT,28.0,1.0,False,5.0,True,1,False
LEC,16,25.0,0 days 00:01:16.246000,0 days 00:00:21.632000,0 days 00:00:24.347000,0 days 00:00:30.267000,236.0,278.0,279.0,310.0,SOFT,29.0,1.0,False,5.0,True,1,False
LEC,16,26.0,0 days 00:01:16.279000,0 days 00:00:21.890000,0 days 00:00:24.272000,0 days 00:00:30.117000,234.0,280.0,280.0,306.0,SOFT,30.0,1.0,False,5.0,True,1,False
LEC,16,27.0,0 days 00:01:16.090000,0 days 00:00:21.784000,0 days 00:00:24.189000,0 days 00:00:30.117000,234.0,279.0,279.0,306.0,SOFT,31.0,1.0,False,5.0,True,1,True
LEC,16,28.0,0 days 00:01:16.461000,0 days 00:00:21.615000,0 days 00:00:24.110000,0 days 00:00:30.736000,235.0,280.0,276.0,305.0,SOFT,32.0,1.0,False,5.0,True,1,False
LEC,16,29.0,0 days 00:01:16.296000,0 days 00:00:21.946000,0 days 00:00:24.230000,0 days 00:00:30.120000,235.0,279.0,280.0,306.0,SOFT,33.0,1.0,False,5.0,True,1,False
LEC,16,30.0,0 days 00:01:20.088000,0 days 00:00:21.752000,0 days 00:00:24.885000,0 days 00:00:33.451000,236.0,264.0,88.0,310.0,SOFT,34.0,1.0,False,4.0,False,126,False
LEC,16,31.0,0 days 00:02:05.485000,0 days 00:00:29.755000,0 days 00:00:36.557000,0 days 00:00:59.173000,180.0,149.0,,269.0,SOFT,35.0,1.0,False,5.0,False,6,False
LEC,16,32.0,0 days 00:01:35.420000,0 days 00:00:30.373000,0 days 00:00:32.655000,0 days 00:00:32.392000,187.0,236.0,285.0,293.0,MEDIUM,1.0,2.0,True,5.0,False,671,False
LEC,16,33.0,0 days 00:01:17.619000,0 days 00:00:22.431000,0 days 00:00:24.782000,0 days 00:00:30.406000,234.0,280.0,285.0,314.0,MEDIUM,2.0,2.0,True,5.0,True,1,False
LEC,16,34.0,0 days 00:01:17.053000,0 days 00:00:21.987000,0 days 00:00:24.297000,0 days 00:00:30.769000,237.0,288.0,268.0,304.0,MEDIUM,3.0,2.0,True,5.0,True,1,False
LEC,16,35.0,0 days 00:01:16.251000,0 days 00:00:22.018000,0 days 00:00:24.109000,0 days 00:00:30.124000,237.0,285.0,285.0,320.0,MEDIUM,4.0,2.0,True,5.0,True,1,False
LEC,16,36.0,0 days 00:01:16.189000,0 days 00:00:21.997000,0 days 00:00:24.387000,0 days 00:00:29.805000,237.0,280.0,291.0,322.0,MEDIUM,5.0,2.0,True,5.0,True,1,False
